category,item,variety,date,price,unit
vegetable,peas,shelling_all_varieties,9/7/2018,2.53,kg
vegetable,rhubarb,forced,9/7/2018,3.52,kg
vegetable,rhubarb,outdoor,9/7/2018,1.42,kg
vegetable,spinach_leaf,loose_bunches,9/7/2018,1.91,kg
vegetable,sweetcorn,sweetcorn,9/7/2018,0.25,head
vegetable,tomatoes,round,9/7/2018,1.13,kg
vegetable,tomatoes,vine,9/7/2018,1.65,kg
vegetable,tomatoes,cherry,9/7/2018,1.2,kg
vegetable,watercress,pillow_packs,9/7/2018,9.65,kg
cut_flowers,alstromeria,indoor,9/7/2018,0.3,stem
cut_flowers,gladioli,all_varieties,9/7/2018,0.16,stem
cut_flowers,lillies,oriental,9/7/2018,0.83,stem
fruit,apples,bramleys_seedling,8/31/2018,0.9,kg
fruit,apples,coxs_orange_group,8/31/2018,1.12,kg
fruit,apples,other_early_season,8/31/2018,0.94,kg
fruit,blackberries,blackberries,8/31/2018,12.25,kg
fruit,blueberries,blueberries,8/31/2018,5.59,kg
fruit,pears,conference,8/31/2018,0.97,kg
fruit,pears,other,8/31/2018,0.62,kg
fruit,plums,victoria,8/31/2018,1.22,kg
fruit,plums,all_other,8/31/2018,1.11,kg
fruit,raspberries,raspberries,8/31/2018,7.25,kg
fruit,strawberries,strawberries,8/31/2018,2.32,kg
vegetable,beans,broad,8/31/2018,1.42,kg
vegetable,beans,dwarf_french_or_kidney,8/31/2018,1.87,kg
vegetable,beans,runner_climbing,8/31/2018,2.14,kg
vegetable,beetroot,beetroot,8/31/2018,0.48,kg
vegetable,pak_choi,pak_choi,8/31/2018,2.08,kg
vegetable,curly_kale,curly_kale,8/31/2018,2.55,kg
vegetable,cabbage,red,8/31/2018,0.53,kg
vegetable,cabbage,savoy,8/31/2018,0.48,head
vegetable,spring_greens,prepacked,8/31/2018,0.75,kg
vegetable,cabbage,summer_autumn_pointed,8/31/2018,0.54,kg
vegetable,cabbage,white,8/31/2018,0.52,kg
vegetable,cabbage,round_green_other,8/31/2018,0.43,head
vegetable,calabrese,calabrese,8/31/2018,1.42,kg
vegetable,capsicum,green,8/31/2018,0.84,kg
vegetable,capsicum,red,8/31/2018,0.72,kg
vegetable,capsicum,elongated,8/31/2018,1.1,kg
vegetable,capsicum,yelloworange,8/31/2018,0.7,kg
vegetable,carrots,topped_washed,8/31/2018,0.51,kg
vegetable,cauliflower,all,8/31/2018,0.88,head
vegetable,celery,all_washed,8/31/2018,0.76,kg
vegetable,celeriac,celeriac,8/31/2018,0.71,kg
vegetable,coriander,coriander,8/31/2018,1.5,kg
vegetable,courgettes,courgettes,8/31/2018,1.06,kg
vegetable,cucumbers,cucumbers,8/31/2018,1.57,kg
vegetable,leeks,trimmed,8/31/2018,1.39,kg
vegetable,lettuce,butterhead_indoor,8/31/2018,0.45,head
vegetable,lettuce,cos,8/31/2018,0.54,head
vegetable,lettuce,crisp_iceberg_type,8/31/2018,0.76,head
vegetable,lettuce,little_gem,8/31/2018,0.55,twin
vegetable,rocket,rocket,8/31/2018,5.26,kg
vegetable,mixed_babyleaf_salad,pillow_pack,8/31/2018,4.76,kg
vegetable,onion,bulb_brown,8/31/2018,0.42,kg
vegetable,onion,bulb_red,8/31/2018,0.49,kg
vegetable,onion,saladspring,8/31/2018,0.26,kg
vegetable,swede,swede,8/31/2018,0.26,kg
vegetable,turnip,turnip,8/31/2018,0.98,kg
vegetable,parsnips,all_varieties,8/31/2018,1.34,kg
vegetable,peas,shelling_all_varieties,8/31/2018,2.54,kg
vegetable,rhubarb,outdoor,8/31/2018,1.31,kg
vegetable,spinach_leaf,loose_bunches,8/31/2018,2,kg
vegetable,sweetcorn,sweetcorn,8/31/2018,0.23,head
vegetable,tomatoes,round,8/31/2018,1.05,kg
vegetable,tomatoes,vine,8/31/2018,1.24,kg
vegetable,tomatoes,cherry,8/31/2018,1.06,kg
vegetable,watercress,pillow_packs,8/31/2018,9.53,kg
cut_flowers,alstromeria,indoor,8/31/2018,0.28,stem
cut_flowers,gladioli,all_varieties,8/31/2018,0.11,stem
cut_flowers,lillies,oriental,8/31/2018,0.64,stem
pot_plants,cyclamen,13_cm,8/31/2018,1.5,unit
fruit,apples,bramleys_seedling,8/24/2018,1.08,kg
fruit,apples,other_early_season,8/24/2018,1.06,kg
fruit,blackberries,blackberries,8/24/2018,7.99,kg
fruit,currants,black,8/24/2018,8,kg
fruit,currants,red,8/24/2018,5.42,kg
fruit,blueberries,blueberries,8/24/2018,5.51,kg
fruit,cherries,all,8/24/2018,3.35,kg
fruit,pears,conference,8/24/2018,1.03,kg
fruit,plums,victoria,8/24/2018,1.58,kg
fruit,plums,all_other,8/24/2018,1.41,kg
fruit,raspberries,raspberries,8/24/2018,7.97,kg
fruit,strawberries,strawberries,8/24/2018,1.13,kg
vegetable,beans,broad,8/24/2018,1.24,kg
vegetable,beans,dwarf_french_or_kidney,8/24/2018,1.74,kg
vegetable,beans,runner_climbing,8/24/2018,1.99,kg
vegetable,beetroot,beetroot,8/24/2018,0.52,kg
vegetable,pak_choi,pak_choi,8/24/2018,1.97,kg
vegetable,curly_kale,curly_kale,8/24/2018,2.49,kg
vegetable,cabbage,red,8/24/2018,0.54,kg
vegetable,cabbage,savoy,8/24/2018,0.5,head
vegetable,spring_greens,prepacked,8/24/2018,0.75,kg
vegetable,cabbage,summer_autumn_pointed,8/24/2018,0.57,kg
vegetable,cabbage,white,8/24/2018,0.52,kg
vegetable,cabbage,round_green_other,8/24/2018,0.43,head
vegetable,calabrese,calabrese,8/24/2018,1.41,kg
vegetable,capsicum,green,8/24/2018,1.23,kg
vegetable,capsicum,red,8/24/2018,0.53,kg
vegetable,capsicum,yelloworange,8/24/2018,0.44,kg
vegetable,carrots,topped_washed,8/24/2018,0.54,kg
vegetable,cauliflower,all,8/24/2018,0.88,head
vegetable,celery,all_washed,8/24/2018,0.78,kg
vegetable,celeriac,celeriac,8/24/2018,0.82,kg
vegetable,coriander,coriander,8/24/2018,1.39,kg
vegetable,courgettes,courgettes,8/24/2018,0.95,kg
vegetable,cucumbers,cucumbers,8/24/2018,1.48,kg
vegetable,leeks,trimmed,8/24/2018,1.4,kg
vegetable,lettuce,butterhead_indoor,8/24/2018,0.45,head
vegetable,lettuce,cos,8/24/2018,0.59,head
vegetable,lettuce,crisp_iceberg_type,8/24/2018,0.73,head
vegetable,lettuce,little_gem,8/24/2018,0.54,twin
vegetable,rocket,rocket,8/24/2018,4.9,kg
vegetable,mixed_babyleaf_salad,pillow_pack,8/24/2018,4.48,kg
vegetable,onion,bulb_brown,8/24/2018,0.47,kg
vegetable,onion,bulb_red,8/24/2018,0.63,kg
vegetable,onion,saladspring,8/24/2018,0.25,kg
vegetable,swede,swede,8/24/2018,0.26,kg
vegetable,turnip,turnip,8/24/2018,1.13,kg
vegetable,parsnips,all_varieties,8/24/2018,1.45,kg
vegetable,peas,shelling_all_varieties,8/24/2018,1.98,kg
vegetable,rhubarb,outdoor,8/24/2018,1.26,kg
vegetable,spinach_leaf,loose_bunches,8/24/2018,2.08,kg
vegetable,sweetcorn,sweetcorn,8/24/2018,0.24,head
vegetable,tomatoes,round,8/24/2018,0.69,kg
vegetable,tomatoes,vine,8/24/2018,1.56,kg
vegetable,tomatoes,cherry,8/24/2018,0.62,kg
vegetable,tomatoes,plum,8/24/2018,0.72,kg
vegetable,watercress,pillow_packs,8/24/2018,8.49,kg
cut_flowers,alstromeria,indoor,8/24/2018,0.25,stem
cut_flowers,gladioli,all_varieties,8/24/2018,0.14,stem
cut_flowers,lillies,oriental,8/24/2018,0.64,stem
pot_plants,cyclamen,13_cm,8/24/2018,1.5,unit
fruit,apples,bramleys_seedling,8/17/2018,1.2,kg
fruit,apples,other_early_season,8/17/2018,1.16,kg
fruit,blackberries,blackberries,8/17/2018,5.48,kg
fruit,currants,black,8/17/2018,8,kg
fruit,currants,red,8/17/2018,5,kg
fruit,blueberries,blueberries,8/17/2018,6.12,kg
fruit,cherries,all,8/17/2018,3.91,kg
fruit,plums,victoria,8/17/2018,2.35,kg
fruit,plums,all_other,8/17/2018,1.31,kg
fruit,raspberries,raspberries,8/17/2018,8.94,kg
fruit,strawberries,strawberries,8/17/2018,1.29,kg
vegetable,beans,broad,8/17/2018,1.3,kg
vegetable,beans,dwarf_french_or_kidney,8/17/2018,1.89,kg
vegetable,beans,runner_climbing,8/17/2018,1.75,kg
vegetable,beetroot,beetroot,8/17/2018,0.55,kg
vegetable,pak_choi,pak_choi,8/17/2018,2.23,kg
vegetable,curly_kale,curly_kale,8/17/2018,2.57,kg
vegetable,cabbage,red,8/17/2018,0.52,kg
vegetable,cabbage,savoy,8/17/2018,0.51,head
vegetable,spring_greens,prepacked,8/17/2018,0.76,kg
vegetable,cabbage,summer_autumn_pointed,8/17/2018,0.56,kg
vegetable,cabbage,white,8/17/2018,0.51,kg
vegetable,cabbage,round_green_other,8/17/2018,0.47,head
vegetable,calabrese,calabrese,8/17/2018,1.35,kg
vegetable,capsicum,green,8/17/2018,1.25,kg
vegetable,capsicum,red,8/17/2018,0.9,kg
vegetable,capsicum,elongated,8/17/2018,1.5,kg
vegetable,capsicum,yelloworange,8/17/2018,0.6,kg
vegetable,carrots,topped_washed,8/17/2018,0.54,kg
vegetable,cauliflower,all,8/17/2018,0.56,head
vegetable,celery,all_washed,8/17/2018,0.78,kg
vegetable,celeriac,celeriac,8/17/2018,0.78,kg
vegetable,coriander,coriander,8/17/2018,1.66,kg
vegetable,courgettes,courgettes,8/17/2018,0.89,kg
vegetable,cucumbers,cucumbers,8/17/2018,1.24,kg
vegetable,leeks,trimmed,8/17/2018,1.45,kg
vegetable,lettuce,butterhead_indoor,8/17/2018,0.47,head
vegetable,lettuce,cos,8/17/2018,0.6,head
vegetable,lettuce,crisp_iceberg_type,8/17/2018,0.65,head
vegetable,lettuce,little_gem,8/17/2018,0.54,twin
vegetable,rocket,rocket,8/17/2018,4.8,kg
vegetable,mixed_babyleaf_salad,pillow_pack,8/17/2018,4.46,kg
vegetable,onion,bulb_brown,8/17/2018,0.43,kg
vegetable,onion,bulb_red,8/17/2018,0.64,kg
vegetable,onion,saladspring,8/17/2018,0.25,kg
vegetable,swede,swede,8/17/2018,0.26,kg
vegetable,turnip,turnip,8/17/2018,1.19,kg
vegetable,parsnips,all_varieties,8/17/2018,1.51,kg
vegetable,peas,shelling_all_varieties,8/17/2018,2.01,kg
vegetable,rhubarb,outdoor,8/17/2018,1.38,kg
vegetable,spinach_leaf,loose_bunches,8/17/2018,2.18,kg
vegetable,sweetcorn,sweetcorn,8/17/2018,0.23,head
vegetable,tomatoes,round,8/17/2018,0.7,kg
vegetable,tomatoes,vine,8/17/2018,0.83,kg
vegetable,tomatoes,cherry,8/17/2018,1.14,kg
vegetable,tomatoes,plum,8/17/2018,0.72,kg
vegetable,watercress,pillow_packs,8/17/2018,9.05,kg
cut_flowers,alstromeria,indoor,8/17/2018,0.27,stem
cut_flowers,gladioli,all_varieties,8/17/2018,0.14,stem
cut_flowers,lillies,oriental,8/17/2018,0.64,stem
fruit,apples,bramleys_seedling,8/10/2018,1.13,kg
fruit,apples,other_early_season,8/10/2018,1.15,kg
fruit,blackberries,blackberries,8/10/2018,3.49,kg
fruit,currants,red,8/10/2018,5,kg
fruit,blueberries,blueberries,8/10/2018,6.41,kg
fruit,cherries,all,8/10/2018,3.44,kg
fruit,plums,victoria,8/10/2018,1.98,kg
fruit,plums,all_other,8/10/2018,1.34,kg
fruit,raspberries,raspberries,8/10/2018,9.32,kg
fruit,strawberries,strawberries,8/10/2018,1.12,kg
vegetable,beans,broad,8/10/2018,1.32,kg
vegetable,beans,dwarf_french_or_kidney,8/10/2018,1.81,kg
vegetable,beans,runner_climbing,8/10/2018,1.69,kg
vegetable,beetroot,beetroot,8/10/2018,0.53,kg
vegetable,pak_choi,pak_choi,8/10/2018,2.29,kg
vegetable,curly_kale,curly_kale,8/10/2018,2.71,kg
vegetable,cabbage,red,8/10/2018,0.55,kg
vegetable,cabbage,savoy,8/10/2018,0.46,head
vegetable,spring_greens,prepacked,8/10/2018,0.91,kg
vegetable,cabbage,summer_autumn_pointed,8/10/2018,0.55,kg
vegetable,cabbage,white,8/10/2018,0.52,kg
vegetable,cabbage,round_green_other,8/10/2018,0.47,head
vegetable,calabrese,calabrese,8/10/2018,1.32,kg
vegetable,capsicum,red,8/10/2018,0.66,kg
vegetable,carrots,topped_washed,8/10/2018,0.57,kg
vegetable,cauliflower,all,8/10/2018,0.5,head
vegetable,celery,all_washed,8/10/2018,0.81,kg
vegetable,celeriac,celeriac,8/10/2018,0.92,kg
vegetable,coriander,coriander,8/10/2018,1.72,kg
vegetable,courgettes,courgettes,8/10/2018,0.84,kg
vegetable,cucumbers,cucumbers,8/10/2018,0.95,kg
vegetable,leeks,trimmed,8/10/2018,1.41,kg
vegetable,lettuce,butterhead_indoor,8/10/2018,0.45,head
vegetable,lettuce,cos,8/10/2018,0.65,head
vegetable,lettuce,crisp_iceberg_type,8/10/2018,0.65,head
vegetable,lettuce,little_gem,8/10/2018,0.51,twin
vegetable,rocket,rocket,8/10/2018,5.12,kg
vegetable,mixed_babyleaf_salad,pillow_pack,8/10/2018,4.76,kg
vegetable,onion,bulb_brown,8/10/2018,0.49,kg
vegetable,onion,bulb_red,8/10/2018,0.55,kg
vegetable,onion,saladspring,8/10/2018,0.24,kg
vegetable,swede,swede,8/10/2018,0.27,kg
vegetable,turnip,turnip,8/10/2018,1.16,kg
vegetable,parsnips,all_varieties,8/10/2018,1.5,kg
vegetable,peas,shelling_all_varieties,8/10/2018,1.66,kg
vegetable,rhubarb,outdoor,8/10/2018,1.36,kg
vegetable,spinach_leaf,loose_bunches,8/10/2018,2.14,kg
vegetable,sweetcorn,sweetcorn,8/10/2018,0.3,head
vegetable,tomatoes,round,8/10/2018,0.67,kg
vegetable,tomatoes,vine,8/10/2018,0.74,kg
vegetable,tomatoes,cherry,8/10/2018,1.03,kg
vegetable,watercress,pillow_packs,8/10/2018,7.89,kg
cut_flowers,alstromeria,indoor,8/10/2018,0.27,stem
cut_flowers,gladioli,all_varieties,8/10/2018,0.11,stem
cut_flowers,lillies,oriental,8/10/2018,0.61,stem
fruit,apples,bramleys_seedling,8/3/2018,1.57,kg
fruit,apples,other_early_season,8/3/2018,1.48,kg
fruit,blackberries,blackberries,8/3/2018,4.21,kg
fruit,currants,black,8/3/2018,5.82,kg
fruit,currants,red,8/3/2018,4.16,kg
fruit,blueberries,blueberries,8/3/2018,5.38,kg
fruit,cherries,all,8/3/2018,2.99,kg
fruit,plums,all_other,8/3/2018,1.54,kg
fruit,raspberries,raspberries,8/3/2018,7.65,kg
fruit,strawberries,strawberries,8/3/2018,1.53,kg
vegetable,beans,broad,8/3/2018,1.3,kg
vegetable,beans,dwarf_french_or_kidney,8/3/2018,1.73,kg
vegetable,beans,runner_climbing,8/3/2018,1.82,kg
vegetable,beetroot,beetroot,8/3/2018,0.53,kg
vegetable,pak_choi,pak_choi,8/3/2018,2.41,kg
vegetable,curly_kale,curly_kale,8/3/2018,2.77,kg
vegetable,cabbage,red,8/3/2018,0.55,kg
vegetable,cabbage,savoy,8/3/2018,0.58,head
vegetable,spring_greens,prepacked,8/3/2018,0.96,kg
vegetable,cabbage,summer_autumn_pointed,8/3/2018,0.56,kg
vegetable,cabbage,white,8/3/2018,0.53,kg
vegetable,cabbage,round_green_other,8/3/2018,0.5,head
vegetable,calabrese,calabrese,8/3/2018,1.03,kg
vegetable,capsicum,red,8/3/2018,0.7,kg
vegetable,capsicum,elongated,8/3/2018,1.2,kg
vegetable,capsicum,yelloworange,8/3/2018,0.79,kg
vegetable,carrots,topped_washed,8/3/2018,0.58,kg
vegetable,cauliflower,all,8/3/2018,0.52,head
vegetable,celery,all_washed,8/3/2018,0.86,kg
vegetable,celeriac,celeriac,8/3/2018,0.78,kg
vegetable,coriander,coriander,8/3/2018,1.73,kg
vegetable,courgettes,courgettes,8/3/2018,0.78,kg
vegetable,cucumbers,cucumbers,8/3/2018,0.81,kg
vegetable,leeks,trimmed,8/3/2018,1.39,kg
vegetable,lettuce,butterhead_indoor,8/3/2018,0.46,head
vegetable,lettuce,cos,8/3/2018,0.62,head
vegetable,lettuce,crisp_iceberg_type,8/3/2018,0.64,head
vegetable,lettuce,little_gem,8/3/2018,0.53,twin
vegetable,rocket,rocket,8/3/2018,5.17,kg
vegetable,mixed_babyleaf_salad,pillow_pack,8/3/2018,5.01,kg
vegetable,onion,bulb_brown,8/3/2018,0.47,kg
vegetable,onion,bulb_red,8/3/2018,0.55,kg
vegetable,onion,saladspring,8/3/2018,0.27,kg
vegetable,swede,swede,8/3/2018,0.29,kg
vegetable,turnip,turnip,8/3/2018,1.12,kg
vegetable,parsnips,all_varieties,8/3/2018,1.39,kg
vegetable,peas,shelling_all_varieties,8/3/2018,1.92,kg
vegetable,rhubarb,outdoor,8/3/2018,1.31,kg
vegetable,spinach_leaf,loose_bunches,8/3/2018,2.12,kg
vegetable,sweetcorn,sweetcorn,8/3/2018,0.32,head
vegetable,tomatoes,round,8/3/2018,0.64,kg
vegetable,tomatoes,vine,8/3/2018,0.89,kg
vegetable,tomatoes,cherry,8/3/2018,1.13,kg
vegetable,tomatoes,plum,8/3/2018,0.75,kg
vegetable,watercress,pillow_packs,8/3/2018,8.19,kg
cut_flowers,alstromeria,indoor,8/3/2018,0.28,stem
cut_flowers,gladioli,all_varieties,8/3/2018,0.14,stem
cut_flowers,lillies,oriental,8/3/2018,0.99,stem
pot_plants,geranium,13_cm,8/3/2018,1.2,unit
fruit,apples,bramleys_seedling,7/27/2018,1.61,kg
fruit,blackberries,blackberries,7/27/2018,3.87,kg
fruit,currants,black,7/27/2018,6.13,kg
fruit,currants,red,7/27/2018,4.43,kg
fruit,blueberries,blueberries,7/27/2018,5.7,kg
fruit,cherries,all,7/27/2018,3.6,kg
fruit,gooseberries,gooseberries,7/27/2018,1.93,kg
fruit,plums,all_other,7/27/2018,1.69,kg
fruit,raspberries,raspberries,7/27/2018,7.83,kg
fruit,strawberries,strawberries,7/27/2018,1.82,kg
vegetable,beans,broad,7/27/2018,1.23,kg
vegetable,beans,dwarf_french_or_kidney,7/27/2018,1.8,kg
vegetable,beans,runner_climbing,7/27/2018,2.07,kg
vegetable,beetroot,beetroot,7/27/2018,0.53,kg
vegetable,pak_choi,pak_choi,7/27/2018,2.3,kg
vegetable,curly_kale,curly_kale,7/27/2018,2.87,kg
vegetable,cabbage,red,7/27/2018,0.6,kg
vegetable,cabbage,savoy,7/27/2018,0.61,head
vegetable,spring_greens,prepacked,7/27/2018,0.95,kg
vegetable,cabbage,summer_autumn_pointed,7/27/2018,0.56,kg
vegetable,cabbage,white,7/27/2018,0.49,kg
vegetable,cabbage,round_green_other,7/27/2018,0.5,head
vegetable,calabrese,calabrese,7/27/2018,0.98,kg
vegetable,capsicum,green,7/27/2018,1.65,kg
vegetable,capsicum,red,7/27/2018,0.62,kg
vegetable,capsicum,elongated,7/27/2018,0.92,kg
vegetable,capsicum,yelloworange,7/27/2018,0.68,kg
vegetable,carrots,topped_washed,7/27/2018,0.58,kg
vegetable,cauliflower,all,7/27/2018,0.46,head
vegetable,celery,all_washed,7/27/2018,0.91,kg
vegetable,celeriac,celeriac,7/27/2018,0.78,kg
vegetable,coriander,coriander,7/27/2018,1.41,kg
vegetable,courgettes,courgettes,7/27/2018,0.73,kg
vegetable,cucumbers,cucumbers,7/27/2018,0.9,kg
vegetable,leeks,trimmed,7/27/2018,1.39,kg
vegetable,lettuce,butterhead_indoor,7/27/2018,0.43,head
vegetable,lettuce,cos,7/27/2018,0.59,head
vegetable,lettuce,crisp_iceberg_type,7/27/2018,0.62,head
vegetable,lettuce,little_gem,7/27/2018,0.57,twin
vegetable,rocket,rocket,7/27/2018,5.23,kg
vegetable,mixed_babyleaf_salad,pillow_pack,7/27/2018,4.9,kg
vegetable,onion,bulb_brown,7/27/2018,0.43,kg
vegetable,onion,bulb_red,7/27/2018,0.57,kg
vegetable,onion,saladspring,7/27/2018,0.28,kg
vegetable,swede,swede,7/27/2018,0.3,kg
vegetable,turnip,turnip,7/27/2018,1.15,kg
vegetable,parsnips,all_varieties,7/27/2018,1.41,kg
vegetable,peas,shelling_all_varieties,7/27/2018,1.92,kg
vegetable,rhubarb,outdoor,7/27/2018,1.31,kg
vegetable,spinach_leaf,loose_bunches,7/27/2018,1.74,kg
vegetable,sweetcorn,sweetcorn,7/27/2018,0.39,head
vegetable,tomatoes,round,7/27/2018,0.91,kg
vegetable,tomatoes,vine,7/27/2018,1.34,kg
vegetable,tomatoes,cherry,7/27/2018,1.24,kg
vegetable,tomatoes,plum,7/27/2018,0.88,kg
vegetable,watercress,pillow_packs,7/27/2018,7.73,kg
cut_flowers,alstromeria,indoor,7/27/2018,0.29,stem
cut_flowers,gladioli,all_varieties,7/27/2018,0.17,stem
cut_flowers,lillies,oriental,7/27/2018,0.65,stem
pot_plants,geranium,13_cm,7/27/2018,1.2,unit
fruit,apples,bramleys_seedling,7/20/2018,2.75,kg
fruit,blackberries,blackberries,7/20/2018,5.07,kg
fruit,currants,black,7/20/2018,7.72,kg
fruit,blueberries,blueberries,7/20/2018,4.93,kg
fruit,cherries,all,7/20/2018,3.5,kg
fruit,gooseberries,gooseberries,7/20/2018,2.68,kg
fruit,plums,all_other,7/20/2018,1.47,kg
fruit,raspberries,raspberries,7/20/2018,7.66,kg
fruit,strawberries,strawberries,7/20/2018,2.36,kg
vegetable,beans,broad,7/20/2018,1.39,kg
vegetable,beans,dwarf_french_or_kidney,7/20/2018,2.54,kg
vegetable,beans,runner_climbing,7/20/2018,2.69,kg
vegetable,beetroot,beetroot,7/20/2018,0.54,kg
vegetable,pak_choi,pak_choi,7/20/2018,1.58,kg
vegetable,curly_kale,curly_kale,7/20/2018,2.84,kg
vegetable,cabbage,red,7/20/2018,0.54,kg
vegetable,cabbage,savoy,7/20/2018,0.66,head
vegetable,spring_greens,prepacked,7/20/2018,0.96,kg
vegetable,cabbage,summer_autumn_pointed,7/20/2018,0.53,kg
vegetable,cabbage,white,7/20/2018,0.37,kg
vegetable,cabbage,round_green_other,7/20/2018,0.51,head
vegetable,calabrese,calabrese,7/20/2018,1.09,kg
vegetable,capsicum,green,7/20/2018,0.6,kg
vegetable,capsicum,red,7/20/2018,0.87,kg
vegetable,capsicum,elongated,7/20/2018,0.77,kg
vegetable,capsicum,yelloworange,7/20/2018,0.71,kg
vegetable,carrots,topped_washed,7/20/2018,0.58,kg
vegetable,cauliflower,all,7/20/2018,0.51,head
vegetable,celery,all_washed,7/20/2018,0.91,kg
vegetable,celeriac,celeriac,7/20/2018,0.57,kg
vegetable,coriander,coriander,7/20/2018,1.53,kg
vegetable,courgettes,courgettes,7/20/2018,0.87,kg
vegetable,cucumbers,cucumbers,7/20/2018,0.84,kg
vegetable,leeks,trimmed,7/20/2018,1.35,kg
vegetable,lettuce,butterhead_indoor,7/20/2018,0.39,head
vegetable,lettuce,cos,7/20/2018,0.55,head
vegetable,lettuce,crisp_iceberg_type,7/20/2018,0.61,head
vegetable,lettuce,little_gem,7/20/2018,0.64,twin
vegetable,rocket,rocket,7/20/2018,5.37,kg
vegetable,mixed_babyleaf_salad,pillow_pack,7/20/2018,5.22,kg
vegetable,onion,bulb_brown,7/20/2018,0.46,kg
vegetable,onion,bulb_red,7/20/2018,0.6,kg
vegetable,onion,saladspring,7/20/2018,0.26,kg
vegetable,swede,swede,7/20/2018,0.25,kg
vegetable,turnip,turnip,7/20/2018,1.12,kg
vegetable,parsnips,all_varieties,7/20/2018,1.29,kg
vegetable,peas,shelling_all_varieties,7/20/2018,1.95,kg
vegetable,rhubarb,outdoor,7/20/2018,1.38,kg
vegetable,spinach_leaf,loose_bunches,7/20/2018,1.3,kg
vegetable,tomatoes,round,7/20/2018,0.76,kg
vegetable,tomatoes,vine,7/20/2018,1.13,kg
vegetable,tomatoes,cherry,7/20/2018,1.39,kg
vegetable,watercress,pillow_packs,7/20/2018,8.78,kg
cut_flowers,alstromeria,indoor,7/20/2018,0.3,stem
cut_flowers,gladioli,all_varieties,7/20/2018,0.17,stem
cut_flowers,lillies,oriental,7/20/2018,0.71,stem
fruit,apples,bramleys_seedling,7/13/2018,2.17,kg
fruit,blackberries,blackberries,7/13/2018,9.87,kg
fruit,currants,black,7/13/2018,8,kg
fruit,blueberries,blueberries,7/13/2018,6.17,kg
fruit,cherries,all,7/13/2018,3.31,kg
fruit,gooseberries,gooseberries,7/13/2018,3.27,kg
fruit,plums,all_other,7/13/2018,1.59,kg
fruit,raspberries,raspberries,7/13/2018,8.37,kg
fruit,strawberries,strawberries,7/13/2018,3.3,kg
vegetable,beans,broad,7/13/2018,1.39,kg
vegetable,beans,dwarf_french_or_kidney,7/13/2018,2.83,kg
vegetable,beans,runner_climbing,7/13/2018,4.13,kg
vegetable,beetroot,beetroot,7/13/2018,0.52,kg
vegetable,pak_choi,pak_choi,7/13/2018,1.69,kg
vegetable,curly_kale,curly_kale,7/13/2018,2.84,kg
vegetable,cabbage,red,7/13/2018,0.46,kg
vegetable,cabbage,savoy,7/13/2018,0.63,head
vegetable,spring_greens,prepacked,7/13/2018,0.87,kg
vegetable,cabbage,summer_autumn_pointed,7/13/2018,0.47,kg
vegetable,cabbage,white,7/13/2018,0.34,kg
vegetable,cabbage,round_green_other,7/13/2018,0.45,head
vegetable,calabrese,calabrese,7/13/2018,1.21,kg
vegetable,capsicum,green,7/13/2018,0.86,kg
vegetable,capsicum,red,7/13/2018,0.86,kg
vegetable,capsicum,elongated,7/13/2018,0.8,kg
